b_values,loglikelihood
1.0,1788.873710212212
1.4444444444444444,1691.167833317124
1.8888888888888888,1375.1134576095446
2.333333333333333,2354.0383269173035
2.7777777777777777,1221.7768221713936
3.2222222222222223,1555.2141840346308
3.6666666666666665,2136.4311114260913
4.111111111111111,1508.6973921804122
4.555555555555555,2133.187775639903
5.0,2358.387928853975
