b_values,loglikelihood
1.0,2152.026123046875
2.0,2157.644775390625
3.0,2163.260009765625
4.0,2168.873779296875
5.0,2174.484375
6.0,2180.09228515625
7.0,2185.697021484375
8.0,2191.298828125
9.0,2196.898681640625
10.0,2202.495361328125
