a_values,b_values,p0_values,p1_values,p2_values,p3_values,loglikelihood
175251.03125,1.0,-13.125258445739746,-5.199999809265137,-1.1984463930130005,-0.11151175945997238,5.881375312805176
172692.609375,1.0,-13.472705841064453,-5.110526084899902,-1.1122169494628906,-0.09902049601078033,9.817619323730469
180354.015625,1.0,-13.113629341125488,-5.021052360534668,-1.1171307563781738,-0.10151772201061249,1.7617486715316772
171925.3125,1.0,-12.02218246459961,-4.931578636169434,-1.1785145998001099,-0.11177519708871841,10.957948684692383
188343.296875,1.0,-12.737180709838867,-4.842104911804199,-1.0908395051956177,-0.10088729113340378,2.3158130645751953
183607.546875,1.0,-13.237717628479004,-4.752631664276123,-1.0280296802520752,-0.09396444261074066,0.5825145244598389
183765.6875,1.0,-13.019705772399902,-4.663157939910889,-1.0116665363311768,-0.09283867478370667,0.5848777890205383
183382.296875,1.0,-13.186165809631348,-4.573684215545654,-0.9646727442741394,-0.08743109554052353,0.5706768035888672
183670.875,1.0,-13.295387268066406,-4.48421049118042,-0.9213635325431824,-0.08248233795166016,0.5552853345870972
183775.125,1.0,-13.145984649658203,-4.3947367668151855,-0.8989067077636719,-0.08046463131904602,0.5556384325027466
184150.71875,1.0,-12.60768985748291,-4.305263042449951,-0.9085403084754944,-0.08300399035215378,0.5807557702064514
183602.53125,1.0,-12.834996223449707,-4.215789318084717,-0.8548981547355652,-0.07655152678489685,0.5575307011604309
183649.59375,1.0,-13.066856384277344,-4.126315593719482,-0.8056816458702087,-0.07102249562740326,0.560462474822998
183612.421875,1.0,-12.260299682617188,-4.036841869354248,-0.8349380493164062,-0.07619459927082062,0.559890627861023
183830.890625,1.0,-12.97724437713623,-3.9473683834075928,-0.7430593967437744,-0.06444429606199265,0.5704917311668396
183936.9375,1.0,-12.84742546081543,-3.8578946590423584,-0.719917356967926,-0.06238647550344467,0.576671302318573
183403.078125,1.0,-12.540265083312988,-3.768420934677124,-0.7133342623710632,-0.0627988651394844,0.5772167444229126
183272.9375,1.0,-11.731915473937988,-3.6789474487304688,-0.7456455826759338,-0.06858427077531815,0.5717670917510986
183037.8125,1.0,-13.063804626464844,-3.5894737243652344,-0.5993387699127197,-0.04887479543685913,0.661155641078949
189838.625,1.0,-11.242918014526367,-3.5,-0.7151544094085693,-0.06651891022920609,3.259016990661621
179922.640625,1.2105263471603394,-13.552658081054688,-5.199999809265137,-1.1532751321792603,-0.104515939950943,1.8429973125457764
175150.671875,1.2105263471603394,-13.25201416015625,-5.110526084899902,-1.146646499633789,-0.10495302826166153,6.0160064697265625
179008.4375,1.2105263471603394,-12.371587753295898,-5.021052360534668,-1.1789767742156982,-0.11036115139722824,2.661330461502075
184175.390625,1.2105263471603394,-13.76570987701416,-4.931578636169434,-1.049734354019165,-0.09446963667869568,0.5886037349700928
175921.28125,1.2105263471603394,-12.938758850097656,-4.842104911804199,-1.0496584177017212,-0.09353919327259064,5.575433254241943
189758.015625,1.2105263471603394,-13.380169868469238,-4.752631664276123,-1.0058218240737915,-0.09019558876752853,3.249274730682373
171098.015625,1.2105263471603394,-12.442032814025879,-4.663157939910889,-1.0594091415405273,-0.09965181350708008,11.997296333312988
183917.46875,1.2105263471603394,-13.581086158752441,-4.573684215545654,-0.9251049160957336,-0.08141209185123444,0.5696760416030884
173611.5625,1.2105263471603394,-11.960591316223145,-4.48421049118042,-1.0099607706069946,-0.09375394880771637,8.136877059936523
177294.25,1.2105263471603394,-12.586043357849121,-4.3947367668151855,-0.9388083815574646,-0.08577190339565277,3.525324821472168
183147.171875,1.2105263471603394,-13.155940055847168,-4.305263042449951,-0.861775279045105,-0.07629908621311188,0.5768726468086243
184164.46875,1.2105263471603394,-12.53625202178955,-4.215789318084717,-0.881483793258667,-0.08047640323638916,0.5747389793395996
183151.171875,1.2105263471603394,-12.45139217376709,-4.126315593719482,-0.8536179065704346,-0.07768532633781433,0.578259289264679
183709.28125,1.2105263471603394,-12.163628578186035,-4.036841869354248,-0.8394114971160889,-0.07664400339126587,0.5653519630432129
183654.75,1.2105263471603394,-12.052050590515137,-3.9473683834075928,-0.8183066844940186,-0.07509411871433258,0.5579608678817749
183577.046875,1.2105263471603394,-11.925436973571777,-3.8578946590423584,-0.7945363521575928,-0.07292480766773224,0.5580659508705139
183869.875,1.2105263471603394,-11.925332069396973,-3.768420934677124,-0.7598782181739807,-0.06918152421712875,0.5581293702125549
183992.984375,1.2105263471603394,-11.76698112487793,-3.6789474487304688,-0.736705482006073,-0.06697258353233337,0.5650178790092468
183719.484375,1.2105263471603394,-11.669363975524902,-3.5894737243652344,-0.7134391665458679,-0.0650530457496643,0.5574759244918823
179381.296875,1.2105263471603394,-12.61465072631836,-3.5,-0.6402251124382019,-0.05823756381869316,2.475402593612671
181192.828125,1.4210526943206787,-13.730356216430664,-5.199999809265137,-1.1317263841629028,-0.1010596826672554,1.3548305034637451
182159.296875,1.4210526943206787,-13.793534278869629,-5.110526084899902,-1.1066011190414429,-0.0995887890458107,0.8106717467308044
177032.15625,1.4210526943206787,-13.488625526428223,-5.021052360534668,-1.0634995698928833,-0.0925477147102356,4.681073188781738
180668.359375,1.4210526943206787,-13.590729713439941,-4.931578636169434,-1.0579506158828735,-0.09528214484453201,1.259533405303955
176084.015625,1.4210526943206787,-13.714253425598145,-4.842104911804199,-1.0132181644439697,-0.09011676162481308,4.737946033477783
178879.109375,1.4210526943206787,-13.82182788848877,-4.752631664276123,-0.9671764373779297,-0.084602952003479,2.26265811920166
183573.296875,1.4210526943206787,-13.334795951843262,-4.663157939910889,-0.9817717671394348,-0.0884142741560936,0.5645702481269836
184034.46875,1.4210526943206787,-13.038862228393555,-4.573684215545654,-0.9721754193305969,-0.0882701650261879,0.5761167407035828
186272.984375,1.4210526943206787,-13.455455780029297,-4.48421049118042,-0.8894087076187134,-0.07684755325317383,1.1401495933532715
183416.015625,1.4210526943206787,-13.368062019348145,-4.3947367668151855,-0.8786490559577942,-0.07752886414527893,0.5597500801086426
185887.15625,1.4210526943206787,-13.130110740661621,-4.305263042449951,-0.8643596172332764,-0.07672407478094101,0.8971011638641357
173134.65625,1.4210526943206787,-12.55667781829834,-4.215789318084717,-0.881879448890686,-0.08069069683551788,8.556408882141113
184048.46875,1.4210526943206787,-12.326324462890625,-4.126315593719482,-0.8605130314826965,-0.07848365604877472,0.5688494443893433
183722.90625,1.4210526943206787,-12.317903518676758,-4.036841869354248,-0.8291552066802979,-0.07537014037370682,0.5554296970367432
183364.234375,1.4210526943206787,-12.166539192199707,-3.9473683834075928,-0.8098897337913513,-0.07399217039346695,0.5659728646278381
183849.8125,1.4210526943206787,-12.1508150100708,-3.8578946590423584,-0.7711770534515381,-0.06934419274330139,0.5613798499107361
183648.453125,1.4210526943206787,-12.130451202392578,-3.768420934677124,-0.7481544613838196,-0.06786596029996872,0.5740169286727905
183350.171875,1.4210526943206787,-12.26640510559082,-3.6789474487304688,-0.6939052939414978,-0.06082603335380554,0.5791347622871399
183320.171875,1.4210526943206787,-12.014561653137207,-3.5894737243652344,-0.6772398352622986,-0.05946701392531395,0.5897466540336609
180360.546875,1.4210526943206787,-12.9612455368042,-3.5,-0.584043025970459,-0.048607390373945236,1.502738356590271
176327.53125,1.6315789222717285,-13.082707405090332,-5.199999809265137,-1.199498176574707,-0.11160190403461456,4.628833770751953
176740.09375,1.6315789222717285,-13.66605281829834,-5.110526084899902,-1.0903891324996948,-0.09565132856369019,4.635130405426025
182904.484375,1.6315789222717285,-13.72057056427002,-5.021052360534668,-1.0599076747894287,-0.0930459275841713,0.9727413654327393
175219.90625,1.6315789222717285,-13.351784706115723,-4.931578636169434,-1.0742994546890259,-0.097425177693367,5.778453826904297
182514.796875,1.6315789222717285,-13.437597274780273,-4.842104911804199,-1.0151277780532837,-0.08911920338869095,1.012328863143921
177798.78125,1.6315789222717285,-13.090001106262207,-4.752631664276123,-1.0347490310668945,-0.09467213600873947,3.0761971473693848
