a_values,b_values,p0_values,p1_values,p2_values,p3_values,loglikelihood
176377.703125,1.0,-13.779298782348633,-5.199999809265137,-1.1492913961410522,-0.10483439266681671,4.469860553741455
177745.40625,1.0,-13.712445259094238,-5.011110782623291,-1.074715256690979,-0.09630518406629562,3.206894636154175
176331.046875,1.0,-13.318241119384766,-4.8222222328186035,-1.038155198097229,-0.09385513514280319,4.523420810699463
182072.203125,1.0,-12.170330047607422,-4.633333206176758,-1.0717436075210571,-0.10185538977384567,0.8581880331039429
173807.71875,1.0,-11.755361557006836,-4.444444179534912,-1.0355398654937744,-0.09937162697315216,7.667023658752441
185621.078125,1.0,-12.274421691894531,-4.255555629730225,-0.914151668548584,-0.08429289609193802,0.8529372215270996
185658.359375,1.0,-12.519533157348633,-4.066666603088379,-0.8253321051597595,-0.07445167005062103,0.8308790326118469
175969.875,1.0,-13.454046249389648,-3.8777778148651123,-0.6750240325927734,-0.0555911548435688,4.883482933044434
173567.796875,1.0,-12.920866966247559,-3.6888887882232666,-0.6498374342918396,-0.054749228060245514,7.946280002593994
176095.15625,1.0,-12.356169700622559,-3.5,-0.6351949572563171,-0.05589120462536812,4.777117729187012
177821.40625,1.4444444179534912,-13.785148620605469,-5.199999809265137,-1.1471645832061768,-0.104495570063591,3.088893413543701
183375.828125,1.4444444179534912,-13.474316596984863,-5.011110782623291,-1.0918304920196533,-0.09864263981580734,0.695200502872467
181819.9375,1.4444444179534912,-13.188375473022461,-4.8222222328186035,-1.0498435497283936,-0.09563976526260376,0.8650882840156555
181226.734375,1.4444444179534912,-13.484484672546387,-4.633333206176758,-0.9589723348617554,-0.08564118295907974,0.9930157661437988
178747.625,1.4444444179534912,-12.471043586730957,-4.444444179534912,-0.9727299213409424,-0.09028702229261398,2.3363423347473145
174908.359375,1.4444444179534912,-12.373014450073242,-4.255555629730225,-0.9016139507293701,-0.08230511844158173,6.115455627441406
189364.90625,1.4444444179534912,-12.711105346679688,-4.066666603088379,-0.8077810406684875,-0.07191511988639832,2.855855703353882
173457.984375,1.4444444179534912,-13.148338317871094,-3.8777778148651123,-0.6915091276168823,-0.05745874345302582,8.120613098144531
179390.984375,1.4444444179534912,-11.999773979187012,-3.6888887882232666,-0.7299671769142151,-0.06644731014966965,1.911152720451355
175697.3125,1.4444444179534912,-12.183980941772461,-3.5,-0.6323007345199585,-0.05449458584189415,5.169412612915039
182320.4375,1.8888888359069824,-13.688170433044434,-5.199999809265137,-1.1509926319122314,-0.10484541952610016,0.7609861493110657
173834.140625,1.8888888359069824,-13.785795211791992,-5.011110782623291,-1.0693800449371338,-0.09572223573923111,7.5592522621154785
