a_values,b_values,p0_values,p1_values,p2_values,p3_values,loglikelihood
176232.015625,1.0,-13.813643455505371,-5.199999809265137,-1.1465634107589722,-0.10445377975702286,4.61975622177124
179557.640625,1.0,-13.7515287399292,-5.110526084899902,-1.1202439069747925,-0.10209444910287857,1.8324681520462036
186897.265625,1.0,-13.557082176208496,-5.021052360534668,-1.1003053188323975,-0.10036009550094604,1.3495780229568481
176324.5625,1.0,-13.720420837402344,-4.931578636169434,-1.0561243295669556,-0.0955103412270546,4.468483924865723
179928.140625,1.0,-13.763505935668945,-4.842104911804199,-1.0159062147140503,-0.09085480123758316,1.5866546630859375
188221.046875,1.0,-12.800430297851562,-4.752631664276123,-1.0582247972488403,-0.09788689762353897,2.11920166015625
177473.640625,1.0,-13.719588279724121,-4.663157939910889,-0.9412772059440613,-0.08206303417682648,3.4013118743896484
175887.421875,1.0,-13.108197212219238,-4.573684215545654,-0.9709810018539429,-0.08831916749477386,4.936351299285889
185609.5,1.0,-11.957685470581055,-4.48421049118042,-1.025547981262207,-0.09689054638147354,0.9524585604667664
179935.421875,1.0,-11.706681251525879,-4.3947367668151855,-1.0119997262954712,-0.0961698517203331,1.7083590030670166
188099.6875,1.0,-13.446758270263672,-4.305263042449951,-0.8368877172470093,-0.07267951965332031,1.9509223699569702
179463.9375,1.0,-11.45404052734375,-4.215789318084717,-0.9664644002914429,-0.09224404394626617,1.9463715553283691
180254.8125,1.0,-12.403273582458496,-4.126315593719482,-0.8719951510429382,-0.08115045726299286,1.4752830266952515
177513.34375,1.0,-13.331315040588379,-4.036841869354248,-0.742182195186615,-0.06275144219398499,3.325751543045044
177894.3125,1.0,-12.13000774383545,-3.9473683834075928,-0.8245450854301453,-0.07672862708568573,3.020087480545044
183022.28125,1.0,-11.489198684692383,-3.8578946590423584,-0.8233304023742676,-0.07653825730085373,0.6411941647529602
185222.5625,1.0,-11.469008445739746,-3.768420934677124,-0.7998080849647522,-0.07496198266744614,0.7326865196228027
179321.4375,1.0,-12.125341415405273,-3.6789474487304688,-0.7085719108581543,-0.06303533911705017,1.9345699548721313
174683.078125,1.0,-13.358447074890137,-3.5894737243652344,-0.5790650248527527,-0.046241723001003265,6.477113246917725
175968.015625,1.0,-11.406332969665527,-3.5,-0.6966006755828857,-0.06357163935899734,4.84845495223999
180299.546875,1.2105263471603394,-13.80829906463623,-5.199999809265137,-1.148155689239502,-0.10478183627128601,1.4411120414733887
175565.71875,1.2105263471603394,-13.694236755371094,-5.110526084899902,-1.1204417943954468,-0.10187280923128128,5.354672431945801
184885.359375,1.2105263471603394,-13.511507987976074,-5.021052360534668,-1.0981303453445435,-0.09971439838409424,0.7490612268447876
182806.375,1.2105263471603394,-13.759635925292969,-4.931578636169434,-1.0410834550857544,-0.09267519414424896,0.6876938343048096
184703.09375,1.2105263471603394,-12.975593566894531,-4.842104911804199,-1.0811985731124878,-0.10017242282629013,0.694549560546875
179485.875,1.2105263471603394,-12.831435203552246,-4.752631664276123,-1.060945749282837,-0.09863065928220749,1.8810077905654907
189665.796875,1.2105263471603394,-13.518196105957031,-4.663157939910889,-0.969271183013916,-0.08677121996879578,3.1079487800598145
175521.515625,1.2105263471603394,-13.340984344482422,-4.573684215545654,-0.9455015659332275,-0.0843445286154747,5.356424808502197
184428.453125,1.2105263471603394,-11.966123580932617,-4.48421049118042,-1.0195939540863037,-0.09574997425079346,0.7565917372703552
180503.40625,1.2105263471603394,-13.31826400756836,-4.3947367668151855,-0.870757520198822,-0.07563752681016922,1.355959415435791
183431.28125,1.2105263471603394,-13.200919151306152,-4.305263042449951,-0.8562518954277039,-0.07540307193994522,0.5640714764595032
188024.75,1.2105263471603394,-11.353347778320312,-4.215789318084717,-0.9786781072616577,-0.09425050765275955,1.9991170167922974
183617.1875,1.2105263471603394,-13.32949161529541,-4.126315593719482,-0.7816687226295471,-0.06749776005744934,0.5696617960929871
189990.875,1.2105263471603394,-13.017813682556152,-4.036841869354248,-0.7701541185379028,-0.06688380986452103,3.4028847217559814
183160.90625,1.2105263471603394,-11.060114860534668,-3.9473683834075928,-0.9020150899887085,-0.08709442615509033,0.6400378346443176
184834.453125,1.2105263471603394,-11.247899055480957,-3.8578946590423584,-0.8540976643562317,-0.0816076323390007,0.6820535063743591
184006.015625,1.2105263471603394,-12.940727233886719,-3.768420934677124,-0.6804481148719788,-0.058166712522506714,0.605780303478241
180805.84375,1.2105263471603394,-12.12082290649414,-3.6789474487304688,-0.709847092628479,-0.06330184638500214,1.1609104871749878
181662.1875,1.2105263471603394,-12.772788047790527,-3.5894737243652344,-0.623349666595459,-0.05231531709432602,0.9053878784179688
177627.015625,1.2105263471603394,-13.163363456726074,-3.5,-0.5560128688812256,-0.04390173405408859,3.2985832691192627
180037.984375,1.4210526943206787,-13.773287773132324,-5.199999809265137,-1.1489567756652832,-0.10479699075222015,1.5748265981674194
176482.296875,1.4210526943206787,-13.688603401184082,-5.110526084899902,-1.1240280866622925,-0.10260568559169769,4.326394557952881
179255.265625,1.4210526943206787,-13.800326347351074,-5.021052360534668,-1.0799494981765747,-0.09751369804143906,1.9908493757247925
173984.390625,1.4210526943206787,-13.47449779510498,-4.931578636169434,-1.0680550336837769,-0.09674835205078125,7.362950325012207
189241.640625,1.4210526943206787,-13.26024055480957,-4.842104911804199,-1.0577656030654907,-0.09687952697277069,2.789424180984497
182012.734375,1.4210526943206787,-13.476227760314941,-4.752631664276123,-0.9996739625930786,-0.08946332335472107,0.7869176268577576
188576.65625,1.4210526943206787,-12.727874755859375,-4.663157939910889,-1.024363398551941,-0.09399791061878204,2.3602707386016846
176502.65625,1.4210526943206787,-11.370901107788086,-4.573684215545654,-1.1102858781814575,-0.10790436714887619,4.480741024017334
172277.265625,1.4210526943206787,-13.13798999786377,-4.48421049118042,-0.931434154510498,-0.0837930217385292,9.899384498596191
175767.140625,1.4210526943206787,-12.558941841125488,-4.3947367668151855,-0.9368529319763184,-0.08526549488306046,5.109500885009766
182996.34375,1.4210526943206787,-13.32790470123291,-4.305263042449951,-0.8475214838981628,-0.07430080324411392,0.5920729637145996
175558.859375,1.4210526943206787,-11.477783203125,-4.215789318084717,-0.9678895473480225,-0.09271740168333054,5.370095252990723
187740.953125,1.4210526943206787,-11.80513858795166,-4.126315593719482,-0.8962683081626892,-0.0831122100353241,1.799676537513733
183824.78125,1.4210526943206787,-13.10265827178955,-4.036841869354248,-0.7721760272979736,-0.06775453686714172,0.5973629951477051
172527.0,1.4210526943206787,-12.226957321166992,-3.9473683834075928,-0.806190013885498,-0.07354572415351868,9.499595642089844
189152.640625,1.4210526943206787,-12.477359771728516,-3.8578946590423584,-0.7471610903739929,-0.0661136582493782,2.6925454139709473
173970.453125,1.4210526943206787,-12.994872093200684,-3.768420934677124,-0.676504909992218,-0.05766822770237923,7.384854793548584
186473.75,1.4210526943206787,-12.4722318649292,-3.6789474487304688,-0.679562509059906,-0.05895107612013817,1.130348801612854
187051.25,1.4210526943206787,-12.962821006774902,-3.5894737243652344,-0.604885458946228,-0.04950409010052681,1.4482332468032837
186928.6875,1.4210526943206787,-12.402881622314453,-3.5,-0.6169140338897705,-0.05247001722455025,1.3478950262069702
186261.796875,1.6315789222717285,-13.798446655273438,-5.199999809265137,-1.1452134847640991,-0.10419303923845291,1.0834605693817139
173061.296875,1.6315789222717285,-13.79660701751709,-5.110526084899902,-1.112493872642517,-0.1008366271853447,8.690659523010254
174152.75,1.6315789222717285,-13.632384300231934,-5.021052360534668,-1.0924760103225708,-0.09924028068780899,7.110049724578857
174036.203125,1.6315789222717285,-13.211250305175781,-4.931578636169434,-1.093600869178772,-0.10064233839511871,7.287496566772461
186610.125,1.6315789222717285,-13.505236625671387,-4.842104911804199,-1.0297690629959106,-0.0924542099237442,1.2002828121185303
184371.328125,1.6315789222717285,-12.904048919677734,-4.752631664276123,-1.0488930940628052,-0.09660594910383224,0.6372016072273254
184429.359375,1.6315789222717285,-12.631025314331055,-4.663157939910889,-1.0291497707366943,-0.0945093110203743,0.7158862948417664
177643.453125,1.6315789222717285,-13.251665115356445,-4.573684215545654,-0.9556155800819397,-0.08601053804159164,3.1822376251220703
183776.71875,1.6315789222717285,-12.3949613571167,-4.48421049118042,-0.9808493852615356,-0.09010408818721771,0.6562323570251465
179924.640625,1.6315789222717285,-12.241802215576172,-4.3947367668151855,-0.961302638053894,-0.08866091817617416,1.650215983390808
175388.5,1.6315789222717285,-12.702691078186035,-4.305263042449951,-0.8883554935455322,-0.07946650683879852,5.541779041290283
186035.828125,1.6315789222717285,-13.148847579956055,-4.215789318084717,-0.8273550271987915,-0.07262870669364929,0.9497388601303101
181006.75,1.6315789222717285,-12.16802978515625,-4.126315593719482,-0.8734451532363892,-0.08034229278564453,1.0805137157440186
184805.875,1.6315789222717285,-12.025114059448242,-4.036841869354248,-0.8516928553581238,-0.07850106060504913,0.6480136513710022
182795.90625,1.6315789222717285,-12.863344192504883,-3.9473683834075928,-0.7496248483657837,-0.0652923583984375,0.6285136342048645
