b_values,p0_values,loglikelihood
1.0,-15.0,304.8077697753906
1.0,-13.333333015441895,1375.459716796875
1.0,-11.666666984558105,848.1451416015625
1.0,-10.0,847.8820190429688
2.3333334922790527,-15.0,44.35498046875
2.3333334922790527,-13.333333015441895,2216.9345703125
2.3333334922790527,-11.666666984558105,38032.41796875
2.3333334922790527,-10.0,7189.18408203125
3.6666665077209473,-15.0,356.6016540527344
3.6666665077209473,-13.333333015441895,78.08779907226562
3.6666665077209473,-11.666666984558105,5.46309757232666
3.6666665077209473,-10.0,65.52851104736328
5.0,-15.0,7.423058032989502
5.0,-13.333333015441895,148.24530029296875
5.0,-11.666666984558105,3943.35498046875
5.0,-10.0,7.308480739593506
