b_values,p0_values,loglikelihood
1.0,-15.0,1.0438330173492432
1.0,-14.82758617401123,0.8547912240028381
1.0,-14.655172348022461,1.2345408201217651
1.0,-14.482758522033691,3.3706884384155273
1.0,-14.310344696044922,4.103368759155273
1.0,-14.137930870056152,3.320227861404419
1.0,-13.965517044067383,1.268033504486084
1.0,-13.793103218078613,1.0698658227920532
1.0,-13.620689392089844,4.498775005340576
1.0,-13.448275566101074,0.5726699829101562
1.0,-13.275861740112305,0.8221380114555359
1.0,-13.103447914123535,2.0262577533721924
1.0,-12.931034088134766,1.2343723773956299
1.0,-12.758620262145996,0.5709486603736877
1.0,-12.586206436157227,4.151758670806885
1.0,-12.413793563842773,4.4900126457214355
1.0,-12.241379737854004,3.0292773246765137
1.0,-12.068965911865234,3.2226250171661377
1.0,-11.896552085876465,0.8135773539543152
1.0,-11.724138259887695,3.4859158992767334
1.0,-11.551724433898926,0.7136074304580688
1.0,-11.379310607910156,2.3989317417144775
1.0,-11.206896781921387,3.6677157878875732
1.0,-11.034482955932617,0.8319979310035706
1.0,-10.862069129943848,2.692856788635254
1.0,-10.689655303955078,0.70784592628479
1.0,-10.517241477966309,1.6291944980621338
1.0,-10.344827651977539,1.20595121383667
1.0,-10.17241382598877,0.6382414698600769
1.0,-10.0,1.4855659008026123
1.137930989265442,-15.0,2.264645576477051
1.137930989265442,-14.82758617401123,1.4144946336746216
1.137930989265442,-14.655172348022461,1.8796799182891846
1.137930989265442,-14.482758522033691,0.8170206546783447
1.137930989265442,-14.310344696044922,2.0786914825439453
1.137930989265442,-14.137930870056152,0.8321277499198914
1.137930989265442,-13.965517044067383,0.812057614326477
1.137930989265442,-13.793103218078613,1.4836786985397339
1.137930989265442,-13.620689392089844,3.3699941635131836
1.137930989265442,-13.448275566101074,1.5885592699050903
1.137930989265442,-13.275861740112305,3.5760881900787354
1.137930989265442,-13.103447914123535,1.4633079767227173
1.137930989265442,-12.931034088134766,0.5567994713783264
1.137930989265442,-12.758620262145996,3.244875907897949
1.137930989265442,-12.586206436157227,1.7573360204696655
1.137930989265442,-12.413793563842773,3.6981239318847656
1.137930989265442,-12.241379737854004,2.241962432861328
1.137930989265442,-12.068965911865234,2.889455795288086
1.137930989265442,-11.896552085876465,1.5619100332260132
1.137930989265442,-11.724138259887695,2.3456480503082275
1.137930989265442,-11.551724433898926,3.07892107963562
1.137930989265442,-11.379310607910156,0.5727517008781433
1.137930989265442,-11.206896781921387,3.7474746704101562
1.137930989265442,-11.034482955932617,2.40252423286438
1.137930989265442,-10.862069129943848,0.8424591422080994
1.137930989265442,-10.689655303955078,0.8539754748344421
1.137930989265442,-10.517241477966309,0.644503116607666
1.137930989265442,-10.344827651977539,0.7780858278274536
1.137930989265442,-10.17241382598877,0.8613066077232361
1.137930989265442,-10.0,2.7273459434509277
1.2758620977401733,-15.0,2.3253519535064697
1.2758620977401733,-14.82758617401123,1.0121018886566162
1.2758620977401733,-14.655172348022461,0.7673360705375671
1.2758620977401733,-14.482758522033691,1.0613057613372803
1.2758620977401733,-14.310344696044922,3.421588897705078
1.2758620977401733,-14.137930870056152,3.0363311767578125
1.2758620977401733,-13.965517044067383,3.8002638816833496
1.2758620977401733,-13.793103218078613,0.6656908988952637
1.2758620977401733,-13.620689392089844,0.5852647423744202
1.2758620977401733,-13.448275566101074,0.9141789078712463
1.2758620977401733,-13.275861740112305,0.6718528866767883
1.2758620977401733,-13.103447914123535,1.0507760047912598
1.2758620977401733,-12.931034088134766,1.0400532484054565
1.2758620977401733,-12.758620262145996,1.5936932563781738
1.2758620977401733,-12.586206436157227,0.731257438659668
1.2758620977401733,-12.413793563842773,0.5949562191963196
1.2758620977401733,-12.241379737854004,1.767759084701538
1.2758620977401733,-12.068965911865234,1.4723960161209106
1.2758620977401733,-11.896552085876465,2.9576895236968994
1.2758620977401733,-11.724138259887695,3.036574602127075
1.2758620977401733,-11.551724433898926,1.0999342203140259
1.2758620977401733,-11.379310607910156,0.6015505194664001
1.2758620977401733,-11.206896781921387,4.112411022186279
1.2758620977401733,-11.034482955932617,2.401857376098633
1.2758620977401733,-10.862069129943848,0.9495820999145508
1.2758620977401733,-10.689655303955078,1.3554935455322266
1.2758620977401733,-10.517241477966309,1.5490896701812744
1.2758620977401733,-10.344827651977539,0.8866456747055054
1.2758620977401733,-10.17241382598877,2.837883234024048
1.2758620977401733,-10.0,0.8870477080345154
1.4137930870056152,-15.0,1.5739742517471313
1.4137930870056152,-14.82758617401123,0.6221126914024353
1.4137930870056152,-14.655172348022461,2.3158340454101562
1.4137930870056152,-14.482758522033691,3.1157798767089844
1.4137930870056152,-14.310344696044922,2.9656057357788086
1.4137930870056152,-14.137930870056152,1.2485512495040894
1.4137930870056152,-13.965517044067383,1.2180224657058716
1.4137930870056152,-13.793103218078613,0.6184654235839844
1.4137930870056152,-13.620689392089844,0.7107548713684082
1.4137930870056152,-13.448275566101074,0.654145359992981
1.4137930870056152,-13.275861740112305,2.755183458328247
1.4137930870056152,-13.103447914123535,2.175647497177124
1.4137930870056152,-12.931034088134766,1.9331202507019043
1.4137930870056152,-12.758620262145996,3.3708596229553223
1.4137930870056152,-12.586206436157227,1.0071412324905396
1.4137930870056152,-12.413793563842773,0.8340966701507568
1.4137930870056152,-12.241379737854004,3.056245803833008
1.4137930870056152,-12.068965911865234,2.6790645122528076
1.4137930870056152,-11.896552085876465,2.839705467224121
1.4137930870056152,-11.724138259887695,1.0052666664123535
1.4137930870056152,-11.551724433898926,0.6702747941017151
1.4137930870056152,-11.379310607910156,1.6462894678115845
1.4137930870056152,-11.206896781921387,3.060957193374634
1.4137930870056152,-11.034482955932617,0.666547954082489
1.4137930870056152,-10.862069129943848,0.6418691873550415
1.4137930870056152,-10.689655303955078,0.6282113194465637
1.4137930870056152,-10.517241477966309,4.8030242919921875
1.4137930870056152,-10.344827651977539,1.029910683631897
1.4137930870056152,-10.17241382598877,1.8894226551055908
1.4137930870056152,-10.0,3.578054428100586
1.5517241954803467,-15.0,0.6672994494438171
1.5517241954803467,-14.82758617401123,1.6923587322235107
1.5517241954803467,-14.655172348022461,0.8679771423339844
1.5517241954803467,-14.482758522033691,2.019017219543457
1.5517241954803467,-14.310344696044922,0.824759304523468
1.5517241954803467,-14.137930870056152,0.6922681331634521
1.5517241954803467,-13.965517044067383,3.3353095054626465
1.5517241954803467,-13.793103218078613,2.278282642364502
1.5517241954803467,-13.620689392089844,3.102724313735962
1.5517241954803467,-13.448275566101074,1.4819655418395996
1.5517241954803467,-13.275861740112305,2.190819501876831
1.5517241954803467,-13.103447914123535,4.3659749031066895
1.5517241954803467,-12.931034088134766,0.71380615234375
1.5517241954803467,-12.758620262145996,2.2306981086730957
1.5517241954803467,-12.586206436157227,1.4782716035842896
1.5517241954803467,-12.413793563842773,2.262336015701294
1.5517241954803467,-12.241379737854004,0.8589549660682678
1.5517241954803467,-12.068965911865234,3.323354482650757
1.5517241954803467,-11.896552085876465,3.312101364135742
1.5517241954803467,-11.724138259887695,0.5599578619003296
1.5517241954803467,-11.551724433898926,2.3038928508758545
1.5517241954803467,-11.379310607910156,2.540405511856079
1.5517241954803467,-11.206896781921387,2.6499335765838623
1.5517241954803467,-11.034482955932617,0.8172352313995361
1.5517241954803467,-10.862069129943848,0.6940487623214722
1.5517241954803467,-10.689655303955078,3.044469118118286
1.5517241954803467,-10.517241477966309,1.037833333015442
1.5517241954803467,-10.344827651977539,1.5945252180099487
1.5517241954803467,-10.17241382598877,3.6080336570739746
1.5517241954803467,-10.0,1.908278465270996
1.6896551847457886,-15.0,4.466607570648193
1.6896551847457886,-14.82758617401123,3.163440227508545
1.6896551847457886,-14.655172348022461,4.819629192352295
1.6896551847457886,-14.482758522033691,0.7555170655250549
