b_values,p0_values,loglikelihood
1.0,-15.0,4.594381809234619
1.0,-14.82758617401123,1.1035507917404175
1.0,-14.655172348022461,1.2734150886535645
1.0,-14.482758522033691,4.227592468261719
1.0,-14.310344696044922,1.2501152753829956
1.0,-14.137930870056152,3.656545400619507
1.0,-13.965517044067383,2.3328661918640137
1.0,-13.793103218078613,4.491702079772949
1.0,-13.620689392089844,2.9403886795043945
1.0,-13.448275566101074,3.6241438388824463
1.0,-13.275861740112305,0.6099066734313965
1.0,-13.103447914123535,1.435779333114624
1.0,-12.931034088134766,4.562934875488281
1.0,-12.758620262145996,0.8260566592216492
1.0,-12.586206436157227,1.2383220195770264
1.0,-12.413793563842773,2.5821096897125244
1.0,-12.241379737854004,3.066348075866699
1.0,-12.068965911865234,3.405304431915283
1.0,-11.896552085876465,2.5597286224365234
1.0,-11.724138259887695,3.1657333374023438
1.0,-11.551724433898926,3.038745880126953
1.0,-11.379310607910156,2.460637092590332
1.0,-11.206896781921387,0.7085407972335815
1.0,-11.034482955932617,1.8457286357879639
1.0,-10.862069129943848,1.543351650238037
1.0,-10.689655303955078,0.7512338757514954
1.0,-10.517241477966309,1.2623498439788818
1.0,-10.344827651977539,0.7270904779434204
1.0,-10.17241382598877,2.355740547180176
1.0,-10.0,0.7601271867752075
1.137930989265442,-15.0,2.1528987884521484
1.137930989265442,-14.82758617401123,0.6566017866134644
1.137930989265442,-14.655172348022461,1.414717435836792
1.137930989265442,-14.482758522033691,1.4891619682312012
1.137930989265442,-14.310344696044922,1.2853144407272339
1.137930989265442,-14.137930870056152,0.7502297759056091
1.137930989265442,-13.965517044067383,2.0229129791259766
1.137930989265442,-13.793103218078613,0.779636025428772
1.137930989265442,-13.620689392089844,1.0361247062683105
1.137930989265442,-13.448275566101074,3.181697368621826
1.137930989265442,-13.275861740112305,4.104691982269287
1.137930989265442,-13.103447914123535,0.7859323620796204
1.137930989265442,-12.931034088134766,2.7264914512634277
1.137930989265442,-12.758620262145996,0.853265643119812
1.137930989265442,-12.586206436157227,1.3105649948120117
1.137930989265442,-12.413793563842773,1.811057209968567
1.137930989265442,-12.241379737854004,0.6385566592216492
1.137930989265442,-12.068965911865234,0.8512119054794312
1.137930989265442,-11.896552085876465,0.9539344906806946
1.137930989265442,-11.724138259887695,1.2174917459487915
1.137930989265442,-11.551724433898926,2.58186674118042
1.137930989265442,-11.379310607910156,0.7020387053489685
1.137930989265442,-11.206896781921387,1.7292550802230835
1.137930989265442,-11.034482955932617,2.573207378387451
1.137930989265442,-10.862069129943848,0.6270439028739929
1.137930989265442,-10.689655303955078,1.215518593788147
1.137930989265442,-10.517241477966309,2.4972455501556396
1.137930989265442,-10.344827651977539,3.384942054748535
1.137930989265442,-10.17241382598877,4.393490791320801
1.137930989265442,-10.0,0.7457244396209717
1.2758620977401733,-15.0,0.7606533169746399
1.2758620977401733,-14.82758617401123,0.8735371828079224
1.2758620977401733,-14.655172348022461,2.7402877807617188
1.2758620977401733,-14.482758522033691,0.6065055131912231
1.2758620977401733,-14.310344696044922,4.692428112030029
1.2758620977401733,-14.137930870056152,2.6970860958099365
1.2758620977401733,-13.965517044067383,1.1772339344024658
1.2758620977401733,-13.793103218078613,0.8433507084846497
1.2758620977401733,-13.620689392089844,0.6045036911964417
1.2758620977401733,-13.448275566101074,2.8681046962738037
1.2758620977401733,-13.275861740112305,0.8382234573364258
1.2758620977401733,-13.103447914123535,0.8313694000244141
1.2758620977401733,-12.931034088134766,2.9774205684661865
1.2758620977401733,-12.758620262145996,1.4134423732757568
1.2758620977401733,-12.586206436157227,2.6775970458984375
1.2758620977401733,-12.413793563842773,1.1999711990356445
1.2758620977401733,-12.241379737854004,0.7445528507232666
1.2758620977401733,-12.068965911865234,0.5978996157646179
1.2758620977401733,-11.896552085876465,1.3641417026519775
1.2758620977401733,-11.724138259887695,1.0311883687973022
1.2758620977401733,-11.551724433898926,0.6622348427772522
1.2758620977401733,-11.379310607910156,0.7239243388175964
1.2758620977401733,-11.206896781921387,3.1281161308288574
1.2758620977401733,-11.034482955932617,1.3961801528930664
1.2758620977401733,-10.862069129943848,1.3788200616836548
1.2758620977401733,-10.689655303955078,1.264797568321228
1.2758620977401733,-10.517241477966309,0.7517151832580566
1.2758620977401733,-10.344827651977539,2.147217273712158
1.2758620977401733,-10.17241382598877,3.3742003440856934
1.2758620977401733,-10.0,3.052530288696289
1.4137930870056152,-15.0,0.9881768822669983
1.4137930870056152,-14.82758617401123,1.2088969945907593
1.4137930870056152,-14.655172348022461,1.0719648599624634
1.4137930870056152,-14.482758522033691,0.8169596195220947
1.4137930870056152,-14.310344696044922,3.46317720413208
1.4137930870056152,-14.137930870056152,3.3442623615264893
1.4137930870056152,-13.965517044067383,3.2680931091308594
1.4137930870056152,-13.793103218078613,0.6847595572471619
1.4137930870056152,-13.620689392089844,3.7816526889801025
1.4137930870056152,-13.448275566101074,0.5813373923301697
1.4137930870056152,-13.275861740112305,0.8381617665290833
1.4137930870056152,-13.103447914123535,3.544527053833008
1.4137930870056152,-12.931034088134766,0.9593309164047241
1.4137930870056152,-12.758620262145996,0.6321601867675781
1.4137930870056152,-12.586206436157227,0.996778130531311
1.4137930870056152,-12.413793563842773,4.699746131896973
1.4137930870056152,-12.241379737854004,0.8132537007331848
1.4137930870056152,-12.068965911865234,1.1158945560455322
1.4137930870056152,-11.896552085876465,1.2066563367843628
1.4137930870056152,-11.724138259887695,4.784845352172852
1.4137930870056152,-11.551724433898926,2.0517032146453857
1.4137930870056152,-11.379310607910156,2.106497049331665
1.4137930870056152,-11.206896781921387,0.6041366457939148
1.4137930870056152,-11.034482955932617,4.145458221435547
1.4137930870056152,-10.862069129943848,1.9755750894546509
1.4137930870056152,-10.689655303955078,1.4516657590866089
1.4137930870056152,-10.517241477966309,0.5860267281532288
1.4137930870056152,-10.344827651977539,0.5934112071990967
1.4137930870056152,-10.17241382598877,0.7956487536430359
1.4137930870056152,-10.0,0.7424567341804504
1.5517241954803467,-15.0,0.8098404407501221
1.5517241954803467,-14.82758617401123,0.794949471950531
1.5517241954803467,-14.655172348022461,2.768752098083496
1.5517241954803467,-14.482758522033691,1.200132966041565
1.5517241954803467,-14.310344696044922,1.3611159324645996
1.5517241954803467,-14.137930870056152,2.9187207221984863
1.5517241954803467,-13.965517044067383,2.4150967597961426
1.5517241954803467,-13.793103218078613,1.5109270811080933
1.5517241954803467,-13.620689392089844,3.367527484893799
1.5517241954803467,-13.448275566101074,4.0167999267578125
1.5517241954803467,-13.275861740112305,3.845872640609741
1.5517241954803467,-13.103447914123535,4.783987045288086
1.5517241954803467,-12.931034088134766,2.10445237159729
1.5517241954803467,-12.758620262145996,0.8028700351715088
1.5517241954803467,-12.586206436157227,0.8509694933891296
1.5517241954803467,-12.413793563842773,3.6240036487579346
1.5517241954803467,-12.241379737854004,0.5771690011024475
1.5517241954803467,-12.068965911865234,0.6500728726387024
1.5517241954803467,-11.896552085876465,0.6262170672416687
1.5517241954803467,-11.724138259887695,0.67256760597229
1.5517241954803467,-11.551724433898926,3.109476089477539
1.5517241954803467,-11.379310607910156,1.021865725517273
1.5517241954803467,-11.206896781921387,1.8195918798446655
1.5517241954803467,-11.034482955932617,0.6326555609703064
1.5517241954803467,-10.862069129943848,1.5471346378326416
1.5517241954803467,-10.689655303955078,3.568697690963745
1.5517241954803467,-10.517241477966309,1.614458680152893
1.5517241954803467,-10.344827651977539,4.72575044631958
1.5517241954803467,-10.17241382598877,1.4361709356307983
1.5517241954803467,-10.0,1.2133374214172363
1.6896551847457886,-15.0,1.5526388883590698
1.6896551847457886,-14.82758617401123,1.0464597940444946
1.6896551847457886,-14.655172348022461,1.237318515777588
1.6896551847457886,-14.482758522033691,2.5307865142822266
