a_values,b_values,p0_values,p1_values,p2_values,p3_values,loglikelihood
181028.0,1.0,-13.799571990966797,-5.199999809265137,-1.150349736213684,-0.10515380650758743,1.1304495334625244
185023.890625,1.0,-13.740049362182617,-5.011110782623291,-1.0836938619613647,-0.09827715903520584,0.7141066789627075
176109.796875,1.0,-13.593978881835938,-4.8222222328186035,-1.026081919670105,-0.0928015485405922,4.6923418045043945
175388.515625,1.0,-11.983856201171875,-4.633333206176758,-1.0878446102142334,-0.10418501496315002,5.634093284606934
174142.109375,1.0,-13.552054405212402,-4.444444179534912,-0.8814581036567688,-0.07713458687067032,7.100074291229248
175683.703125,1.0,-11.472189903259277,-4.255555629730225,-0.9822659492492676,-0.0940810814499855,5.257622718811035
182795.265625,1.0,-13.121452331542969,-4.066666603088379,-0.7764946818351746,-0.06756650656461716,0.6225492358207703
176610.3125,1.0,-11.899431228637695,-3.8777778148651123,-0.806038498878479,-0.07436783611774445,4.15794563293457
187176.53125,1.0,-12.826253890991211,-3.6888887882232666,-0.6562725305557251,-0.05557917430996895,1.4611139297485352
187904.015625,1.0,-12.47748851776123,-3.5,-0.613403856754303,-0.052074186503887177,1.8670395612716675
188184.109375,1.4444444179534912,-13.778244018554688,-5.199999809265137,-1.1448495388031006,-0.10398827493190765,2.08245849609375
173644.6875,1.4444444179534912,-13.521222114562988,-5.011110782623291,-1.0948480367660522,-0.09949832409620285,7.850508689880371
186955.9375,1.4444444179534912,-13.259923934936523,-4.8222222328186035,-1.0511302947998047,-0.09626707434654236,1.3432549238204956
182754.953125,1.4444444179534912,-12.837031364440918,-4.633333206176758,-1.0139766931533813,-0.093548983335495,0.6476716995239258
173014.25,1.4444444179534912,-11.841805458068848,-4.444444179534912,-1.0247111320495605,-0.09767045080661774,8.81180191040039
188444.15625,1.4444444179534912,-13.066032409667969,-4.255555629730225,-0.8515156507492065,-0.07562758028507233,2.168349266052246
182406.15625,1.4444444179534912,-11.781721115112305,-4.066666603088379,-0.8792047500610352,-0.08173306286334991,0.7101082801818848
185065.8125,1.4444444179534912,-11.120387077331543,-3.8777778148651123,-0.8666596412658691,-0.08281370252370834,0.7300413250923157
189405.25,1.4444444179534912,-12.903820037841797,-3.6888887882232666,-0.649765133857727,-0.054710905998945236,2.943632125854492
