a_values,b_values,p0_values,p1_values,p2_values,p3_values,loglikelihood
183579.453125,1.0,-13.5,-4.379130840301514,-0.8581171035766602,-0.07454750686883926,2.664106845855713
184122.78125,1.0,-12.875,-4.0212931632995605,-0.7764832377433777,-0.06800347566604614,2.6686229705810547
171001.03125,1.0,-12.25,-3.97611141204834,-0.8112771511077881,-0.07358497381210327,7.333537578582764
183482.828125,1.0,-11.625,-4.195679187774658,-0.9476524591445923,-0.09004271030426025,2.6625285148620605
183668.578125,1.0,-11.0,-3.8722541332244873,-0.869379997253418,-0.0829080194234848,2.6659693717956543
183878.703125,1.4736841917037964,-13.5,-4.386404514312744,-0.8647984862327576,-0.07570619136095047,2.6655116081237793
186319.96875,1.4736841917037964,-12.875,-4.738247871398926,-1.047807216644287,-0.09675982594490051,2.838587999343872
184229.765625,1.4736841917037964,-12.25,-4.409727573394775,-0.968222975730896,-0.08954682946205139,2.6688380241394043
183630.0625,1.4736841917037964,-11.625,-3.7567689418792725,-0.7764428853988647,-0.07150796055793762,2.655088424682617
180279.6875,1.4736841917037964,-11.0,-3.6825709342956543,-0.8000994920730591,-0.07589647173881531,2.986517906188965
183421.953125,1.9473683834075928,-13.5,-4.510126113891602,-0.9057018756866455,-0.07951992005109787,2.662893056869507
184001.234375,1.9473683834075928,-12.875,-4.281972885131836,-0.87043297290802,-0.07761301100254059,2.6595778465270996
184390.078125,1.9473683834075928,-12.25,-4.297447204589844,-0.9284884333610535,-0.08568394184112549,2.6649928092956543
180166.28125,1.9473683834075928,-11.625,-3.5385141372680664,-0.688493549823761,-0.06175229325890541,3.020571708679199
175560.0625,1.9473683834075928,-11.0,-3.8627474308013916,-0.8662552833557129,-0.08276033401489258,4.551365852355957
181887.296875,2.4210526943206787,-13.5,-3.853278160095215,-0.6520978808403015,-0.05227895826101303,2.8127493858337402
184312.546875,2.4210526943206787,-12.875,-4.273591041564941,-0.8642464280128479,-0.07673154771327972,2.6686620712280273
182876.25,2.4210526943206787,-12.25,-3.8583080768585205,-0.7572274208068848,-0.06714659929275513,2.6864423751831055
182912.25,2.4210526943206787,-11.625,-3.9643375873565674,-0.8493492603302002,-0.0787997841835022,2.672487258911133
184461.953125,2.4210526943206787,-11.0,-3.6355268955230713,-0.7760260105133057,-0.07287293672561646,2.668172597885132
175172.9375,2.8947367668151855,-13.5,-4.563775539398193,-0.9204114079475403,-0.08066323399543762,4.744351387023926
184177.234375,2.8947367668151855,-12.875,-4.35940408706665,-0.8929994702339172,-0.07947525382041931,2.664015293121338
172221.328125,2.8947367668151855,-12.25,-4.034424781799316,-0.8217006325721741,-0.07381854206323624,6.4667229652404785
188714.421875,2.8947367668151855,-11.625,-4.529273986816406,-1.0635898113250732,-0.10156358778476715,3.336169958114624
173600.703125,2.8947367668151855,-11.0,-3.671203136444092,-0.7867153882980347,-0.07379578053951263,5.5880866050720215
187653.765625,3.3684210777282715,-13.5,-4.17866325378418,-0.7711887359619141,-0.0646112710237503,3.1083340644836426
183589.171875,3.3684210777282715,-12.875,-4.251698970794678,-0.8500404357910156,-0.07478531450033188,2.666165828704834
183968.203125,3.3684210777282715,-12.25,-4.604690074920654,-1.0367413759231567,-0.09654847532510757,2.6578381061553955
184132.453125,3.3684210777282715,-11.625,-4.1820807456970215,-0.9254577159881592,-0.08636663109064102,2.6590936183929443
183478.734375,3.3684210777282715,-11.0,-3.6641552448272705,-0.7795448303222656,-0.07266456633806229,2.656972646713257
183985.734375,3.8421053886413574,-13.5,-4.664851665496826,-0.9531744718551636,-0.0837259292602539,2.6635048389434814
186877.671875,3.8421053886413574,-12.875,-4.670257091522217,-1.0032498836517334,-0.09054498374462128,2.924516201019287
