b_values,loglikelihood
1.0,2709.775146484375
2.0,2715.253662109375
3.0,2720.729248046875
4.0,2726.201904296875
5.0,2731.672607421875
6.0,2737.141357421875
7.0,2742.608154296875
8.0,2748.071533203125
9.0,2753.533203125
10.0,2758.9931640625
