a_values,b_values,p0_values,p1_values,p2_values,p3_values,loglikelihood
187121.1875,1.0,-13.5,-4.683063983917236,-0.9780170917510986,-0.0877029299736023,2.96402907371521
185254.1875,1.0,-13.0,-4.708515644073486,-1.0288240909576416,-0.09456361085176468,2.7185440063476562
181052.46875,1.0,-12.5,-4.101558208465576,-0.8386988639831543,-0.07579250633716583,2.8554232120513916
182180.0625,1.0,-12.0,-3.6814253330230713,-0.7193292379379272,-0.06450784206390381,2.728898286819458
184162.65625,1.0,-11.5,-3.7177157402038574,-0.7740873098373413,-0.07177174091339111,2.6585147380828857
186386.296875,1.0,-11.0,-3.964862823486328,-0.9108585715293884,-0.08792365342378616,2.853862762451172
187042.171875,1.4736841917037964,-13.5,-4.334506511688232,-0.8414857983589172,-0.07288175076246262,2.9622161388397217
182076.625,1.4736841917037964,-13.0,-3.9570999145507812,-0.7394070029258728,-0.06353491544723511,2.751561403274536
181401.71875,1.4736841917037964,-12.5,-3.8666188716888428,-0.7470699548721313,-0.06590555608272552,2.8178250789642334
183524.328125,1.4736841917037964,-12.0,-3.9236700534820557,-0.8077147006988525,-0.07359922677278519,2.6561498641967773
184857.375,1.4736841917037964,-11.5,-3.6459431648254395,-0.7448415160179138,-0.06854333728551865,2.6904866695404053
182851.1875,1.4736841917037964,-11.0,-3.481111526489258,-0.7226841449737549,-0.06759583950042725,2.676325559616089
183066.8125,1.9473683834075928,-13.5,-4.48259162902832,-0.8949564695358276,-0.07835181057453156,2.6736648082733154
185426.875,1.9473683834075928,-13.0,-4.133782863616943,-0.803241491317749,-0.0700560063123703,2.744784355163574
182820.625,1.9473683834075928,-12.5,-4.23939847946167,-0.8818063735961914,-0.07959958910942078,2.6796865463256836
186568.15625,1.9473683834075928,-12.0,-4.049805641174316,-0.8542550206184387,-0.07847114652395248,2.871344566345215
184589.28125,1.9473683834075928,-11.5,-3.6007497310638428,-0.722572386264801,-0.06575071811676025,2.679166555404663
183549.9375,1.9473683834075928,-11.0,-3.666041374206543,-0.7924569845199585,-0.07502040266990662,2.654749631881714
185683.34375,2.4210526943206787,-13.5,-4.41685676574707,-0.867080807685852,-0.07517842203378677,2.7706902027130127
186305.171875,2.4210526943206787,-13.0,-4.249019622802734,-0.8445536494255066,-0.07426715642213821,2.8429720401763916
181480.765625,2.4210526943206787,-12.5,-3.9568395614624023,-0.7759247422218323,-0.06857449561357498,2.8082025051116943
182996.046875,2.4210526943206787,-12.0,-4.355245113372803,-0.9685728549957275,-0.09050172567367554,2.6703903675079346
186778.484375,2.4210526943206787,-11.5,-3.5585169792175293,-0.7051514983177185,-0.06383562088012695,2.9139585494995117
182447.25,2.4210526943206787,-11.0,-3.5404791831970215,-0.7393413186073303,-0.06892403960227966,2.7015342712402344
186451.359375,2.8947367668151855,-13.5,-4.344814300537109,-0.837273120880127,-0.07184533029794693,2.8749725818634033
183766.25,2.8947367668151855,-13.0,-4.169004917144775,-0.810610830783844,-0.0703873261809349,2.6708312034606934
183857.578125,2.8947367668151855,-12.5,-3.735692262649536,-0.6864556074142456,-0.05861615017056465,2.6870486736297607
183140.171875,2.8947367668151855,-12.0,-4.115750789642334,-0.8737264275550842,-0.08012876659631729,2.664066791534424
184050.78125,2.8947367668151855,-11.5,-4.119148254394531,-0.9168255925178528,-0.08623691648244858,2.6568140983581543
182232.796875,2.8947367668151855,-11.0,-3.607598304748535,-0.7623254656791687,-0.07118561863899231,2.717921733856201
185226.9375,3.3684210777282715,-13.5,-4.319088459014893,-0.8237358927726746,-0.07010947912931442,2.741192102432251
185539.875,3.3684210777282715,-13.0,-4.075829029083252,-0.7725854516029358,-0.06616367399692535,2.7700700759887695
186284.9375,3.3684210777282715,-12.5,-4.166970729827881,-0.847245454788208,-0.07544869184494019,2.838087797164917
183335.5,3.3684210777282715,-12.0,-3.5286190509796143,-0.6472749710083008,-0.05583488941192627,2.6935336589813232
183946.359375,3.3684210777282715,-11.5,-4.496659278869629,-1.0586521625518799,-0.10119879245758057,2.6674423217773438
182880.34375,3.3684210777282715,-11.0,-3.6204075813293457,-0.7642319202423096,-0.07116712629795074,2.676297187805176
182857.734375,3.8421053886413574,-13.5,-4.73367166519165,-0.9757182598114014,-0.08576694130897522,2.6837379932403564
186158.765625,3.8421053886413574,-13.0,-4.49720573425293,-0.9305891990661621,-0.08279573172330856,2.818981647491455
180817.90625,3.8421053886413574,-12.5,-3.7362442016601562,-0.6808189749717712,-0.05758335813879967,2.9330363273620605
181245.203125,3.8421053886413574,-12.0,-3.845540761947632,-0.7665623426437378,-0.06845275312662125,2.8419694900512695
185290.84375,3.8421053886413574,-11.5,-4.1051459312438965,-0.901989758014679,-0.08387032896280289,2.7213196754455566
184842.75,3.8421053886413574,-11.0,-3.5320115089416504,-0.7230256795883179,-0.06611883640289307,2.696706771850586
182631.046875,4.315789699554443,-13.5,-3.8269901275634766,-0.6296371817588806,-0.04894968867301941,2.781572103500366
182085.734375,4.315789699554443,-13.0,-4.0436015129089355,-0.7563958764076233,-0.06419618427753448,2.7693710327148438
184928.65625,4.315789699554443,-12.5,-3.8371782302856445,-0.7165314555168152,-0.06118418276309967,2.7293901443481445
182555.953125,4.315789699554443,-12.0,-4.235801696777344,-0.9104210734367371,-0.08335689455270767,2.6934690475463867
180749.4375,4.315789699554443,-11.5,-4.08600378036499,-0.8950520157814026,-0.0832347720861435,2.9023525714874268
180849.703125,4.315789699554443,-11.0,-3.902066230773926,-0.8662903308868408,-0.08165030181407928,2.8854966163635254
186851.59375,4.789473533630371,-13.5,-4.155829906463623,-0.7525049448013306,-0.06185564771294594,2.9749343395233154
181233.421875,4.789473533630371,-13.0,-4.17900276184082,-0.8055384159088135,-0.06925487518310547,2.860934257507324
180783.296875,4.789473533630371,-12.5,-3.746473789215088,-0.6775544881820679,-0.05667509883642197,2.948070764541626
181020.671875,4.789473533630371,-12.0,-3.8975772857666016,-0.7782706618309021,-0.06904485076665878,2.8767640590667725
180309.15625,4.789473533630371,-11.5,-3.9391908645629883,-0.8356786370277405,-0.07665140181779861,2.9854674339294434
184960.21875,4.789473533630371,-11.0,-3.7717764377593994,-0.806226909160614,-0.07431413978338242,2.7050178050994873
184956.0,5.263157844543457,-13.5,-4.528717517852783,-0.8944264054298401,-0.07700939476490021,2.721116781234741
185440.984375,5.263157844543457,-13.0,-4.860466957092285,-1.060638189315796,-0.0960233211517334,2.734081268310547
184876.140625,5.263157844543457,-12.5,-3.8231563568115234,-0.7044408917427063,-0.05937700346112251,2.7373592853546143
185629.96875,5.263157844543457,-12.0,-4.177908420562744,-0.8794523477554321,-0.07933112978935242,2.758791208267212
183500.78125,5.263157844543457,-11.5,-3.5461666584014893,-0.6817736625671387,-0.05993935838341713,2.685734510421753
185623.46875,5.263157844543457,-11.0,-3.9552927017211914,-0.8806068897247314,-0.08272939175367355,2.750953435897827
186625.265625,5.736842155456543,-13.5,-4.021115303039551,-0.6952359080314636,-0.055319588631391525,2.966928720474243
183018.421875,5.736842155456543,-13.0,-3.6304094791412354,-0.5876972079277039,-0.04535312205553055,2.77878475189209
184826.671875,5.736842155456543,-12.5,-3.646986246109009,-0.6366172432899475,-0.05215951427817345,2.7612216472625732
182352.03125,5.736842155456543,-12.0,-3.9446277618408203,-0.7903156876564026,-0.06989002227783203,2.728512763977051
184458.46875,5.736842155456543,-11.5,-3.848259449005127,-0.7949844598770142,-0.07186907529830933,2.6805291175842285
185697.828125,5.736842155456543,-11.0,-3.518745183944702,-0.7063084244728088,-0.06347739696502686,2.779481887817383
182795.40625,6.210526466369629,-13.5,-4.63024377822876,-0.9269436001777649,-0.08000538498163223,2.70505428314209
182240.75,6.210526466369629,-13.0,-4.105116367340088,-0.7656548023223877,-0.06407377868890762,2.7693867683410645
184137.484375,6.210526466369629,-12.5,-4.181697368621826,-0.8365065455436707,-0.07312287390232086,2.6829781532287598
183560.90625,6.210526466369629,-12.0,-4.48460054397583,-0.9939483404159546,-0.09141962230205536,2.656052350997925
181515.796875,6.210526466369629,-11.5,-4.259425163269043,-0.9494710564613342,-0.0881628543138504,2.7920238971710205
184937.875,6.210526466369629,-11.0,-4.263513088226318,-0.9928629994392395,-0.09430509805679321,2.695072889328003
184116.96875,6.684210300445557,-13.5,-4.126143932342529,-0.7296006083488464,-0.05856180936098099,2.7440755367279053
182270.78125,6.684210300445557,-13.0,-3.7534472942352295,-0.6284133791923523,-0.049221765249967575,2.8198893070220947
180905.46875,6.684210300445557,-12.5,-4.273566246032715,-0.8687861561775208,-0.07636042684316635,2.89910888671875
181427.515625,6.684210300445557,-12.0,-3.699589967727661,-0.6911759972572327,-0.05891493707895279,2.8548529148101807
182871.515625,6.684210300445557,-11.5,-3.6346120834350586,-0.7068982124328613,-0.061982184648513794,2.710254669189453
185609.03125,6.684210300445557,-11.0,-3.7881288528442383,-0.8077778220176697,-0.07429558783769608,2.758300542831421
181148.09375,7.157894611358643,-13.5,-4.117192268371582,-0.723121702671051,-0.05764181539416313,2.9342410564422607
186625.078125,7.157894611358643,-13.0,-3.935544013977051,-0.6952235698699951,-0.05614856258034706,2.9670913219451904
187163.65625,7.157894611358643,-12.5,-4.433598041534424,-0.9275671243667603,-0.0824694111943245,2.9870827198028564
185204.765625,7.157894611358643,-12.0,-3.9494948387145996,-0.7833842039108276,-0.06850123405456543,2.7454960346221924
184306.453125,7.157894611358643,-11.5,-4.10915470123291,-0.8860681056976318,-0.08095467835664749,2.6703972816467285
186844.78125,7.157894611358643,-11.0,-3.8409998416900635,-0.8269134759902954,-0.07630123198032379,2.9252843856811523
181515.859375,7.6315789222717285,-13.5,-4.273919582366943,-0.7801347374916077,-0.06351345032453537,2.870486259460449
181462.640625,7.6315789222717285,-13.0,-3.6363940238952637,-0.5778577327728271,-0.043398212641477585,2.939450740814209
185213.296875,7.6315789222717285,-12.5,-4.200336456298828,-0.8359551429748535,-0.0725233405828476,2.7493128776550293
181631.90625,7.6315789222717285,-12.0,-3.8071446418762207,-0.7259907126426697,-0.06215526536107063,2.8284389972686768
183058.5,7.6315789222717285,-11.5,-3.862318992614746,-0.7903178930282593,-0.07066888362169266,2.692349433898926
186328.28125,7.6315789222717285,-11.0,-4.458095550537109,-1.058250904083252,-0.10061480849981308,2.839656352996826
182155.0,8.105262756347656,-13.5,-4.004976749420166,-0.6746178865432739,-0.052056677639484406,2.8502185344696045
184037.171875,8.105262756347656,-13.0,-4.221328258514404,-0.8002605438232422,-0.06708613783121109,2.7196743488311768
184889.734375,8.105262756347656,-12.5,-4.720541954040527,-1.0294166803359985,-0.0927145779132843,2.697509527206421
184999.9375,8.105262756347656,-12.0,-3.928025245666504,-0.7692853808403015,-0.06656122952699661,2.741628885269165
184524.78125,8.105262756347656,-11.5,-3.9726736545562744,-0.8289221525192261,-0.07450958341360092,2.691472291946411
181685.546875,8.105262756347656,-11.0,-3.7517263889312744,-0.7848164439201355,-0.07117178291082382,2.790498733520508
185496.078125,8.578947067260742,-13.5,-4.07708740234375,-0.6991279125213623,-0.05444435030221939,2.8608858585357666
184669.0625,8.578947067260742,-13.0,-4.359463214874268,-0.8483915328979492,-0.07183776050806046,2.7307679653167725
182781.453125,8.578947067260742,-12.5,-4.117624759674072,-0.7961755990982056,-0.06762252002954483,2.7335586547851562
182801.40625,8.578947067260742,-12.0,-4.224400997161865,-0.8796172738075256,-0.07811672985553741,2.7014548778533936
185232.828125,8.578947067260742,-11.5,-4.129527568817139,-0.8849905729293823,-0.08018389344215393,2.72921085357666
183477.484375,8.578947067260742,-11.0,-3.75882887840271,-0.7828059792518616,-0.07056713104248047,2.679013729095459
181807.59375,9.052631378173828,-13.5,-4.402763843536377,-0.82411789894104,-0.0678994283080101,2.8407719135284424
181449.734375,9.052631378173828,-13.0,-4.927422046661377,-1.062711477279663,-0.09450770914554596,2.8120200634002686
180582.171875,9.052631378173828,-12.5,-4.3978705406188965,-0.9015566110610962,-0.07876736670732498,2.962740182876587
185011.15625,9.052631378173828,-12.0,-3.9815213680267334,-0.7839231491088867,-0.0676954984664917,2.7472317218780518
185703.328125,9.052631378173828,-11.5,-4.212899684906006,-0.9137870073318481,-0.0830269381403923,2.7717509269714355
186291.40625,9.052631378173828,-11.0,-3.8569748401641846,-0.8147619366645813,-0.073506198823452,2.854785442352295
181466.15625,9.526315689086914,-13.5,-4.558705806732178,-0.8777163624763489,-0.073105089366436,2.8658013343811035
182189.0,9.526315689086914,-13.0,-3.8638103008270264,-0.6534490585327148,-0.050637222826480865,2.8563809394836426
181424.296875,9.526315689086914,-12.5,-4.591761112213135,-0.9725370407104492,-0.08610610663890839,2.823838472366333
185525.3125,9.526315689086914,-12.0,-3.625089645385742,-0.6447468400001526,-0.052626121789216995,2.8413474559783936
180740.265625,9.526315689086914,-11.5,-3.6156740188598633,-0.6825292110443115,-0.05812748894095421,2.97420334815979
183306.59375,9.526315689086914,-11.0,-3.605332851409912,-0.7212931513786316,-0.06386272609233856,2.703763961791992
184428.015625,10.0,-13.5,-4.255128860473633,-0.7584570050239563,-0.060133256018161774,2.7854270935058594
181337.265625,10.0,-13.0,-3.8321499824523926,-0.6383902430534363,-0.048811040818691254,2.9639883041381836
182382.0625,10.0,-12.5,-4.161960124969482,-0.8038285374641418,-0.06774154305458069,2.7716903686523438
184634.96875,10.0,-12.0,-4.000514984130859,-0.785305917263031,-0.06740888208150864,2.7329976558685303
184475.8125,10.0,-11.5,-3.8198277950286865,-0.7576552629470825,-0.06593049317598343,2.721040964126587
182935.40625,10.0,-11.0,-3.6387739181518555,-0.7296256422996521,-0.0643884614109993,2.718143939971924
