b_values,loglikelihood
1.0,2157.353515625
1.4444444179534912,1949.9854736328125
1.8888888359069824,3642.085205078125
2.3333332538604736,2111.744384765625
2.777777671813965,2480.5107421875
3.222222328186035,1675.7860107421875
3.6666667461395264,1353.4671630859375
4.111111164093018,1913.185546875
4.55555534362793,1796.781005859375
5.0,1393.3756103515625
