a_values,b_values,p0_values,p1_values,p2_values,p3_values,loglikelihood
183297.578125,1.0,-13.851526260375977,-5.199999809265137,-1.13725745677948,-0.10274937748908997,0.6927211880683899
173429.8125,1.0,-13.825922012329102,-5.110526084899902,-1.1095715761184692,-0.10029876977205276,8.168685913085938
183187.265625,1.0,-13.751619338989258,-5.021052360534668,-1.0808384418487549,-0.09738510847091675,0.6360479593276978
184020.71875,1.0,-13.60412311553955,-4.931578636169434,-1.0609726905822754,-0.09590531885623932,0.6079670190811157
173836.8125,1.0,-13.538726806640625,-4.842104911804199,-1.0359225273132324,-0.0937875285744667,7.5407915115356445
179036.234375,1.0,-13.27468490600586,-4.752631664276123,-1.0190740823745728,-0.09232798218727112,2.1564486026763916
180074.234375,1.0,-11.872796058654785,-4.663157939910889,-1.106677532196045,-0.10634862631559372,1.6713862419128418
182527.953125,1.0,-12.019726753234863,-4.573684215545654,-1.0563855171203613,-0.10017047077417374,0.7923055291175842
188151.9375,1.0,-12.630130767822266,-4.48421049118042,-0.9717154502868652,-0.0893516093492508,2.020465612411499
178919.296875,1.0,-12.977602005004883,-4.3947367668151855,-0.9095394015312195,-0.08177349716424942,2.2014076709747314
186027.78125,1.0,-11.254528999328613,-4.305263042449951,-1.025131344795227,-0.09986089915037155,1.097062110900879
173473.125,1.0,-13.234314918518066,-4.215789318084717,-0.8238912224769592,-0.07226748764514923,8.046516418457031
179518.234375,1.0,-13.430938720703125,-4.126315593719482,-0.7732900977134705,-0.06627722084522247,1.8222503662109375
186844.546875,1.0,-12.988222122192383,-4.036841869354248,-0.7755416631698608,-0.06780028343200684,1.2713485956192017
175459.578125,1.0,-11.663976669311523,-3.9473683834075928,-0.8549308180809021,-0.08054809272289276,5.4380950927734375
179049.625,1.0,-13.005136489868164,-3.8578946590423584,-0.7030761241912842,-0.05975906550884247,2.1308434009552
179268.046875,1.0,-11.533194541931152,-3.768420934677124,-0.7908782958984375,-0.0734698623418808,1.9740556478500366
187014.265625,1.0,-12.77796745300293,-3.6789474487304688,-0.6614715456962585,-0.05675949901342392,1.3891910314559937
184067.15625,1.0,-12.53650188446045,-3.5894737243652344,-0.6426206827163696,-0.05500934273004532,0.5984240174293518
185897.09375,1.0,-12.569124221801758,-3.5,-0.6240188479423523,-0.05469369888305664,1.0796153545379639
183199.75,1.2105263471603394,-13.670403480529785,-5.199999809265137,-1.158312439918518,-0.10614800453186035,0.6544482707977295
188476.5,1.2105263471603394,-13.773157119750977,-5.110526084899902,-1.1139442920684814,-0.10095135122537613,2.2526869773864746
