a_values,b_values,p0_values,p1_values,p2_values,p3_values,loglikelihood
185704.53125,1.0,-13.5,-4.084606170654297,-0.7516408562660217,-0.06376475840806961,0.8688294291496277
183911.578125,1.0,-13.368420600891113,-4.216628074645996,-0.8120576739311218,-0.07050850242376328,0.5647872686386108
181754.15625,1.0,-13.236842155456543,-3.8321146965026855,-0.6770782470703125,-0.05659693852066994,0.8694314360618591
184746.109375,1.0,-13.105262756347656,-4.377893924713135,-0.8951289057731628,-0.08011233806610107,0.6347163319587708
183022.28125,1.0,-12.973684310913086,-4.4069061279296875,-0.9178854823112488,-0.08300229161977768,0.5921416282653809
184502.40625,1.0,-12.8421049118042,-3.9550328254699707,-0.7566233277320862,-0.06623569875955582,0.6097127199172974
183104.859375,1.0,-12.710526466369629,-3.5097193717956543,-0.5974896550178528,-0.04965769499540329,0.639506995677948
183861.484375,1.0,-12.578947067260742,-3.9174578189849854,-0.7638812065124512,-0.06776802241802216,0.560576319694519
185383.8125,1.0,-12.447368621826172,-4.081018924713135,-0.8378525972366333,-0.07610253989696503,0.7598758339881897
183115.765625,1.0,-12.315789222717285,-3.6367075443267822,-0.6780174970626831,-0.05934609845280647,0.5952681303024292
182048.46875,1.0,-12.184210777282715,-3.9502952098846436,-0.8096871376037598,-0.07387211173772812,0.7517068982124329
182382.265625,1.0,-12.052631378173828,-3.5556368827819824,-0.6672268509864807,-0.05881460756063461,0.6935843825340271
181823.75,1.0,-11.921052932739258,-3.8925833702087402,-0.809576690196991,-0.07464980334043503,0.8113163113594055
181819.828125,1.0,-11.789473533630371,-4.251927375793457,-0.9587109088897705,-0.09103451669216156,0.8670284152030945
183713.796875,1.0,-11.6578950881958,-4.046041488647461,-0.890835702419281,-0.08417254686355591,0.5884205102920532
183436.234375,1.0,-11.526315689086914,-4.162135601043701,-0.9467839002609253,-0.09059427678585052,0.6282528042793274
185606.328125,1.0,-11.394737243652344,-3.5596797466278076,-0.7255911231040955,-0.06720508635044098,0.8185502886772156
183673.96875,1.0,-11.263157844543457,-3.8881428241729736,-0.8632178902626038,-0.08239126205444336,0.5935310125350952
184170.359375,1.0,-11.131579399108887,-3.662214756011963,-0.7876221537590027,-0.07469944655895233,0.5876389741897583
185473.0,1.0,-11.0,-3.7052626609802246,-0.8150533437728882,-0.07802100479602814,0.8107137680053711
184152.140625,1.2105263471603394,-13.5,-4.0215744972229,-0.726300060749054,-0.06096949055790901,0.6063997149467468
185624.4375,1.2105263471603394,-13.368420600891113,-4.051601409912109,-0.7483869791030884,-0.06368622928857803,0.8454150557518005
184177.640625,1.2105263471603394,-13.236842155456543,-3.8138699531555176,-0.6688225269317627,-0.05562162026762962,0.6227782368659973
183508.453125,1.2105263471603394,-13.105262756347656,-4.021238803863525,-0.7577627897262573,-0.06538289785385132,0.5724078416824341
182215.671875,1.2105263471603394,-12.973684310913086,-3.7187559604644775,-0.6549234986305237,-0.05497721955180168,0.7587757110595703
183937.125,1.2105263471603394,-12.8421049118042,-3.850863218307495,-0.7155551910400391,-0.06176178529858589,0.5790935754776001
181412.125,1.2105263471603394,-12.710526466369629,-4.251193523406982,-0.879890501499176,-0.07972639799118042,0.9308995008468628
185043.65625,1.2105263471603394,-12.578947067260742,-4.010015487670898,-0.7980970144271851,-0.07133668661117554,0.6852668523788452
184728.890625,1.2105263471603394,-12.447368621826172,-4.028932571411133,-0.8162375688552856,-0.07366089522838593,0.6310572028160095
181964.359375,1.2105263471603394,-12.315789222717285,-3.6195623874664307,-0.670720100402832,-0.05852525308728218,0.7895346283912659
185190.125,1.2105263471603394,-12.184210777282715,-3.651271104812622,-0.693878173828125,-0.06139756739139557,0.725415050983429
183162.84375,1.2105263471603394,-12.052631378173828,-3.863281011581421,-0.7867944836616516,-0.07179535925388336,0.5766451358795166
183800.515625,1.2105263471603394,-11.921052932739258,-3.976151466369629,-0.8403383493423462,-0.07784765958786011,0.5637848973274231
185278.5625,1.2105263471603394,-11.789473533630371,-4.191704750061035,-0.9344750642776489,-0.0883612185716629,0.777929425239563
181406.015625,1.2105263471603394,-11.6578950881958,-3.637359857559204,-0.7318832278251648,-0.06697656959295273,0.9329931139945984
186013.5,1.2105263471603394,-11.526315689086914,-3.7752692699432373,-0.7961357831954956,-0.07428206503391266,0.9466381072998047
183122.875,1.2105263471603394,-11.394737243652344,-3.9424619674682617,-0.8716956973075867,-0.08280463516712189,0.6116461753845215
182256.015625,1.2105263471603394,-11.263157844543457,-4.044310092926025,-0.9221921563148499,-0.08864394575357437,0.7677644491195679
183050.84375,1.2105263471603394,-11.131579399108887,-4.015044212341309,-0.9223440885543823,-0.08908988535404205,0.6572468876838684
181757.328125,1.2105263471603394,-11.0,-3.881110668182373,-0.8814831972122192,-0.08506272733211517,0.8802811503410339
183439.828125,1.4210526943206787,-13.5,-4.226284980773926,-0.8028174638748169,-0.06899797171354294,0.5730265378952026
181974.046875,1.4210526943206787,-13.368420600891113,-4.614528179168701,-0.962725818157196,-0.08650858700275421,0.7696797251701355
182026.828125,1.4210526943206787,-13.236842155456543,-3.8323657512664795,-0.674640417098999,-0.05615115538239479,0.80537348985672
185816.1875,1.4210526943206787,-13.105262756347656,-4.215056896209717,-0.8317121267318726,-0.07329143583774567,0.8777425289154053
183786.25,1.4210526943206787,-12.973684310913086,-3.9101531505584717,-0.7260082960128784,-0.06239292770624161,0.5775975584983826
182275.359375,1.4210526943206787,-12.8421049118042,-4.335803508758545,-0.8998750448226929,-0.08136045187711716,0.7010727524757385
184329.625,1.4210526943206787,-12.710526466369629,-4.0887579917907715,-0.8161628246307373,-0.07279720157384872,0.583709716796875
183900.828125,1.4210526943206787,-12.578947067260742,-4.058743476867676,-0.81700199842453,-0.07341109961271286,0.5584427118301392
183025.046875,1.4210526943206787,-12.447368621826172,-3.7468807697296143,-0.7075335383415222,-0.06200407072901726,0.6016974449157715
182249.546875,1.4210526943206787,-12.315789222717285,-3.9638397693634033,-0.8012509942054749,-0.07238173484802246,0.7053267955780029
182352.40625,1.4210526943206787,-12.184210777282715,-4.15182638168335,-0.8843348622322083,-0.08166668564081192,0.6942678689956665
182688.90625,1.4210526943206787,-12.052631378173828,-4.075046062469482,-0.8660091161727905,-0.08011046797037125,0.6365399956703186
181384.34375,1.4210526943206787,-11.921052932739258,-4.150386810302734,-0.906034529209137,-0.0848003700375557,0.961182713508606
181840.9375,1.4210526943206787,-11.789473533630371,-3.8188602924346924,-0.7895951867103577,-0.07270351052284241,0.8041059970855713
182076.953125,1.4210526943206787,-11.6578950881958,-3.877345323562622,-0.8229988813400269,-0.07666970789432526,0.75149005651474
182442.46875,1.4210526943206787,-11.526315689086914,-4.16586971282959,-0.9452624917030334,-0.09020663052797318,0.7257729172706604
184321.78125,1.4210526943206787,-11.394737243652344,-3.773974657058716,-0.8054516315460205,-0.07558812201023102,0.5931705236434937
182474.375,1.4210526943206787,-11.263157844543457,-3.6778035163879395,-0.7799175381660461,-0.0732826441526413,0.6703163981437683
183078.609375,1.4210526943206787,-11.131579399108887,-3.959103584289551,-0.8987056612968445,-0.0863795354962349,0.6367207765579224
182308.40625,1.4210526943206787,-11.0,-3.820275068283081,-0.8565214276313782,-0.08226428180932999,0.732961893081665
181879.6875,1.6315789222717285,-13.5,-3.6382265090942383,-0.5789285898208618,-0.04521825909614563,0.9138233065605164
184017.375,1.6315789222717285,-13.368420600891113,-3.7545623779296875,-0.6328774094581604,-0.05122710391879082,0.6447587013244629
181385.390625,1.6315789222717285,-13.236842155456543,-3.992201805114746,-0.7343392968177795,-0.06241733580827713,0.9665341377258301
184220.125,1.6315789222717285,-13.105262756347656,-4.376733303070068,-0.8922735452651978,-0.07966428995132446,0.57268887758255
185816.5,1.6315789222717285,-12.973684310913086,-4.31629753112793,-0.8801126480102539,-0.07875802367925644,0.8747201561927795
183529.15625,1.6315789222717285,-12.8421049118042,-4.08392858505249,-0.8018600344657898,-0.07076273113489151,0.5602458119392395
183172.296875,1.6315789222717285,-12.710526466369629,-3.749439239501953,-0.6851121187210083,-0.058710917830467224,0.6047011613845825
185545.125,1.6315789222717285,-12.578947067260742,-4.134792804718018,-0.8434773683547974,-0.07601531594991684,0.7983320355415344
183205.84375,1.6315789222717285,-12.447368621826172,-3.796426296234131,-0.7244668006896973,-0.0636470764875412,0.5837774872779846
183236.390625,1.6315789222717285,-12.315789222717285,-4.103729724884033,-0.8535464406013489,-0.0778784304857254,0.5715333223342896
