a_values,b_values,p0_values,p1_values,p2_values,p3_values,loglikelihood
182734.625,1.0,-13.810789108276367,-5.199999809265137,-1.1464530229568481,-0.10441670566797256,0.7006639838218689
173488.09375,1.0,-13.442694664001465,-5.110526084899902,-1.1457139253616333,-0.10570932179689407,8.100262641906738
174891.09375,1.0,-13.47841739654541,-5.021052360534668,-1.1043850183486938,-0.1007898673415184,6.1868672370910645
178678.78125,1.0,-13.846016883850098,-4.931578636169434,-1.0323160886764526,-0.09129811823368073,2.4623427391052246
187450.296875,1.0,-13.332258224487305,-4.842104911804199,-1.0517468452453613,-0.09595932811498642,1.605533480644226
173977.359375,1.0,-13.07088851928711,-4.752631664276123,-1.0348128080368042,-0.09449566155672073,7.389013767242432
188986.96875,1.0,-13.162419319152832,-4.663157939910889,-0.9977770447731018,-0.09073624759912491,2.58417010307312
181315.53125,1.0,-12.741291046142578,-4.573684215545654,-1.000241994857788,-0.09241121262311935,0.9979484677314758
173758.046875,1.0,-13.527888298034668,-4.48421049118042,-0.8933951258659363,-0.07796884328126907,7.659992218017578
175483.671875,1.0,-13.122784614562988,-4.3947367668151855,-0.9019580483436584,-0.0809679925441742,5.3888840675354
175946.828125,1.0,-11.786166191101074,-4.305263042449951,-0.9766408801078796,-0.09269185364246368,4.9301981925964355
178323.171875,1.0,-12.53906536102295,-4.215789318084717,-0.8819423913955688,-0.08055386692285538,2.629805326461792
175297.34375,1.0,-13.231356620788574,-4.126315593719482,-0.788439154624939,-0.06834796071052551,5.618648052215576
173166.125,1.0,-11.938045501708984,-4.036841869354248,-0.8594129681587219,-0.07953935116529465,8.520261764526367
189060.328125,1.0,-10.956212043762207,-3.9473683834075928,-0.9139896631240845,-0.08897393941879272,2.703350305557251
173689.140625,1.0,-13.31135082244873,-3.8578946590423584,-0.6870710253715515,-0.05805361643433571,7.784355640411377
180283.921875,1.0,-12.217327117919922,-3.768420934677124,-0.7510678768157959,-0.06883814930915833,1.4652599096298218
182623.234375,1.0,-13.297152519226074,-3.6789474487304688,-0.6138641834259033,-0.049704138189554214,0.7156997919082642
183235.6875,1.0,-11.398333549499512,-3.5894737243652344,-0.737156867980957,-0.06847471743822098,0.5737691521644592
181728.546875,1.0,-11.306278228759766,-3.5,-0.7104144096374512,-0.06587580591440201,0.8356749415397644
183800.03125,1.2105263471603394,-13.818364143371582,-5.199999809265137,-1.1389708518981934,-0.10296011716127396,0.6775200366973877
181078.34375,1.2105263471603394,-13.581313133239746,-5.110526084899902,-1.130096197128296,-0.1032642126083374,1.1227421760559082
184354.546875,1.2105263471603394,-13.241958618164062,-5.021052360534668,-1.1286250352859497,-0.10455445945262909,0.6628119945526123
180353.078125,1.2105263471603394,-13.656508445739746,-4.931578636169434,-1.059308409690857,-0.09586384892463684,1.378392219543457
175181.140625,1.2105263471603394,-12.889503479003906,-4.842104911804199,-1.0858839750289917,-0.10068771243095398,5.831047534942627
175395.09375,1.2105263471603394,-13.832135200500488,-4.752631664276123,-0.9640520215034485,-0.08398804813623428,5.571389675140381
179420.875,1.2105263471603394,-13.470849990844727,-4.663157939910889,-0.973238468170166,-0.08733830600976944,1.8690197467803955
177826.875,1.2105263471603394,-13.481437683105469,-4.573684215545654,-0.9347055554389954,-0.0828605592250824,3.0308609008789062
172504.203125,1.2105263471603394,-11.642534255981445,-4.48421049118042,-1.0592775344848633,-0.10218773782253265,9.654704093933105
