b_values,loglikelihood
1.0,3412.65869140625
1.4444444179534912,1924.18017578125
1.8888888359069824,2088.079833984375
2.3333332538604736,2764.921630859375
2.777777671813965,2219.010009765625
3.222222328186035,1269.9674072265625
3.6666667461395264,2104.545166015625
4.111111164093018,1532.225341796875
4.55555534362793,1392.7510986328125
5.0,1663.451904296875
